incident_id,timestamp,incident_type,severity,owner,notification_group,escalation_path
INC-04344,2025-10-07 05:00:00,OVER_GENERATION_INCIDENT,Low,Operator,Operations Team,Operator
INC-04345,2025-10-08 08:30:00,OPERATIONAL_RISK_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-04346,2025-10-11 06:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04347,2025-10-11 06:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04348,2025-10-11 07:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04349,2025-10-11 07:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04350,2025-10-11 08:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04351,2025-10-11 08:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04352,2025-10-11 09:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04353,2025-10-11 15:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04354,2025-10-11 16:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04355,2025-10-11 16:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04356,2025-10-11 17:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04357,2025-10-11 17:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04358,2025-10-11 18:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04359,2025-10-11 18:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04360,2025-10-11 19:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04361,2025-10-11 19:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04362,2025-10-11 20:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04363,2025-10-11 20:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04364,2025-10-11 21:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04365,2025-10-11 21:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04366,2025-10-11 22:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04367,2025-10-11 22:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04368,2025-10-11 23:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04369,2025-10-11 23:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04370,2025-10-12 00:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04371,2025-10-12 00:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04372,2025-10-12 01:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04373,2025-10-12 01:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04374,2025-10-12 02:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04375,2025-10-12 02:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04376,2025-10-12 03:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04377,2025-10-12 03:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04378,2025-10-12 04:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04379,2025-10-12 04:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04380,2025-10-12 05:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04381,2025-10-12 05:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04382,2025-10-12 06:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04383,2025-10-12 06:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04384,2025-10-12 07:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04385,2025-10-12 07:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04386,2025-10-12 08:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04387,2025-10-12 08:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04388,2025-10-12 09:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04389,2025-10-12 09:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04390,2025-10-12 10:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04391,2025-10-12 10:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04392,2025-10-12 10:30:00,OPERATIONAL_RISK_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-04393,2025-10-12 11:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04394,2025-10-12 11:00:00,OPERATIONAL_RISK_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-04395,2025-10-12 11:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04396,2025-10-12 11:30:00,OPERATIONAL_RISK_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-04397,2025-10-12 12:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04398,2025-10-12 12:00:00,OPERATIONAL_RISK_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-04399,2025-10-12 12:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04400,2025-10-12 12:30:00,OPERATIONAL_RISK_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-04401,2025-10-12 13:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04402,2025-10-12 13:00:00,OPERATIONAL_RISK_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-04403,2025-10-12 13:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04404,2025-10-12 13:30:00,OPERATIONAL_RISK_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-04405,2025-10-12 14:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04406,2025-10-12 14:00:00,OPERATIONAL_RISK_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-04407,2025-10-12 14:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04408,2025-10-12 14:30:00,OPERATIONAL_RISK_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-04409,2025-10-12 15:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04410,2025-10-12 15:00:00,OPERATIONAL_RISK_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-04411,2025-10-12 15:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04412,2025-10-12 16:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04413,2025-10-12 16:00:00,OPERATIONAL_RISK_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-04414,2025-10-12 16:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04415,2025-10-12 16:30:00,OPERATIONAL_RISK_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-04416,2025-10-12 17:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04417,2025-10-12 17:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04418,2025-10-12 17:30:00,OPERATIONAL_RISK_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-04419,2025-10-12 18:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04420,2025-10-12 18:00:00,OPERATIONAL_RISK_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-04421,2025-10-12 18:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04422,2025-10-12 19:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04423,2025-10-12 19:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04424,2025-10-12 20:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04425,2025-10-12 20:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04426,2025-10-12 21:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04427,2025-10-12 21:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04428,2025-10-12 22:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04429,2025-10-12 22:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04430,2025-10-12 23:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04431,2025-10-12 23:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04432,2025-10-13 00:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04433,2025-10-13 00:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04434,2025-10-13 01:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04435,2025-10-13 01:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04436,2025-10-13 02:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04437,2025-10-13 02:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04438,2025-10-13 03:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04439,2025-10-13 03:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04440,2025-10-13 04:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04441,2025-10-13 04:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04442,2025-10-13 05:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04443,2025-10-13 05:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04444,2025-10-13 06:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04445,2025-10-13 06:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04446,2025-10-13 07:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04447,2025-10-13 07:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04448,2025-10-13 08:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04449,2025-10-13 08:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04450,2025-10-13 09:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04451,2025-10-13 09:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04452,2025-10-13 10:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04453,2025-10-13 10:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04454,2025-10-13 11:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04455,2025-10-13 11:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04456,2025-10-13 12:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04457,2025-10-13 12:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04458,2025-10-13 13:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04459,2025-10-13 13:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04460,2025-10-13 14:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04461,2025-10-13 14:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04462,2025-10-13 15:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04463,2025-10-13 15:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04464,2025-10-13 16:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04465,2025-10-13 16:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04466,2025-10-13 17:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04467,2025-10-13 17:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04468,2025-10-13 18:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04469,2025-10-13 18:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04470,2025-10-13 19:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04471,2025-10-13 19:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04472,2025-10-13 20:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04473,2025-10-13 20:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04474,2025-10-13 21:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04475,2025-10-13 21:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04476,2025-10-13 22:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04477,2025-10-13 22:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04478,2025-10-13 23:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04479,2025-10-13 23:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04480,2025-10-14 00:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04481,2025-10-14 00:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04482,2025-10-14 01:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04483,2025-10-14 01:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04484,2025-10-14 02:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04485,2025-10-14 02:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04486,2025-10-14 03:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04487,2025-10-14 03:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04488,2025-10-14 04:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04489,2025-10-14 04:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04490,2025-10-14 05:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04491,2025-10-14 05:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04492,2025-10-14 06:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04493,2025-10-14 06:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04494,2025-10-14 07:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04495,2025-10-14 07:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04496,2025-10-14 08:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04497,2025-10-14 08:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04498,2025-10-14 09:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04499,2025-10-14 09:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04500,2025-10-14 10:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04501,2025-10-14 10:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04502,2025-10-14 11:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04503,2025-10-14 11:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04504,2025-10-14 12:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04505,2025-10-14 12:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04506,2025-10-14 13:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04507,2025-10-14 13:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04508,2025-10-14 13:30:00,OPERATIONAL_RISK_INCIDENT,High,Regional Controller,Regional Leadership,Operator → Supervisor → Regional Controller
INC-04509,2025-10-14 14:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04510,2025-10-14 14:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04511,2025-10-14 15:00:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
INC-04512,2025-10-14 15:30:00,SUSTAINABILITY_INCIDENT,Medium,Supervisor,Operations Supervisor,Operator → Supervisor
